acc,city,licence
475466,CHICAGO,Retail Food Establishment
12627,CHICAGO,Regulated Business License
418778,CHICAGO,Limited Business License
382151,CHICAGO,Regulated Business License
319202,CHICAGO,Retail Food Establishment
345100,CHICAGO,Limited Business License
399509,CHICAGO,Regulated Business License
319202,CHICAGO,Consumption on Premises - Incidental Activity
382895,COLUMBUS,Peddler License
260235,CHICAGO,Limited Business License
472015,CHICAGO,Package Goods
363271,CHICAGO,Retail Food Establishment
418031,CHICAGO,Limited Business License
382834,RENO,Regulated Business License
458245,CHICAGO,Retail Food Establishment
417961,MANHATTAN,Regulated Business License
460176,CHICAGO,Limited Business License
32563,CHICAGO,Tavern
28794,CHICAGO,Limited Business License
32563,CHICAGO,Music and Dance
55632,CHICAGO,Limited Business License
456898,CHICAGO,Outdoor Patio
456898,CHICAGO,Consumption on Premises - Incidental Activity
460138,NILES,Regulated Business License
293801,CHICAGO,Limited Business License
432936,CHICAGO,Limited Business License
456898,CHICAGO,Caterer's Liquor License
201318,CHICAGO,Retail Food Establishment
383008,JACKSONVILLE,Regulated Business License
30207,CHICAGO,Manufacturing Establishments
359767,CHICAGO,Retail Food Establishment
359767,CHICAGO,Retail Food Establishment
359767,CHICAGO,Retail Food Establishment
359767,CHICAGO,Limited Business License
371887,CHICAGO,Children's Services Facility License
359767,CHICAGO,Retail Food Establishment
410580,CHICAGO,Children's Services Facility License
413424,CHICAGO,Shared Kitchen User (Long Term)
6533,CHICAGO,Regulated Business License
263621,CHICAGO,Limited Business License
215730,CHICAGO,Regulated Business License
6533,CHICAGO,Regulated Business License
476353,CHICAGO,Regulated Business License
473273,CHICAGO,Mobile Food License
459822,CHICAGO,Regulated Business License
455639,CHICAGO,Retail Food Establishment
455639,CHICAGO,Consumption on Premises - Incidental Activity
398443,CHICAGO,Retail Food Establishment
65111,CHICAGO,Limited Business License
81084,CHICAGO,Consumption on Premises - Incidental Activity
210842,CHICAGO,Manufacturing Establishments
382521,HARYANA (INDIA) 122015,Regulated Business License
383001,NAMPA,Regulated Business License
360789,CHICAGO,Pawnbroker
25821,CHICAGO,Motor Vehicle Services License
476157,STICKNEY,Regulated Business License
263,CHICAGO,Retail Food Establishment
460539,CHICAGO,Limited Business License
45019,CHICAGO,Limited Business License
263,CHICAGO,Package Goods
305215,CHICAGO,Regulated Business License
399872,CHICAGO,Regulated Business License
460293,GLENVIEW,Regulated Business License
399245,CHICAGO,Regulated Business License
456898,CHICAGO,Public Place of Amusement
412005,CHICAGO,Consumption on Premises - Incidental Activity
60664,CHICAGO,Limited Business License
412005,CHICAGO,Retail Food Establishment
412005,CHICAGO,Outdoor Patio
382562,LYNNWOOD,Regulated Business License
382425,MINNETONKA,Regulated Business License
382773,SALEM,Regulated Business License
382458,ATLANTA,Regulated Business License
418776,CHICAGO,Regulated Business License
29889,CHICAGO,Animal Care License
283075,CHICAGO,Limited Business License
382014,CHICAGO,Regulated Business License
382786,"FRENTS A, CENADA, HEREDIA",Regulated Business License
474964,CHICAGO,Retail Food Establishment
345469,CHICAGO,Children's Services Facility License
14778,CHICAGO,Retail Food Establishment
14778,CHICAGO,Consumption on Premises - Incidental Activity
14778,CHICAGO,Outdoor Patio
383085,TIMONIUM,Regulated Business License
418222,CLOVIS,Regulated Business License
383085,WARRENSVILLE HEIGHTS,Regulated Business License
18871,CHICAGO,Retail Food Establishment
284716,CHICAGO,Retail Food Establishment
357968,CHICAGO,Public Place of Amusement
249923,CHICAGO,Regulated Business License
54627,CHICAGO,Limited Business License
460557,CHICAGO,Limited Business License
460598,CHICAGO,Limited Business License
48420,CHICAGO,Limited Business License
249923,CHICAGO,Retail Food Establishment
48962,CHICAGO,Children's Services Facility License
475235,CHICAGO,Limited Business License
33717,CHICAGO,Limited Business License
403389,CHICAGO,Regulated Business License
52371,CHICAGO,Children's Services Facility License
293633,CHICAGO,Limited Business License
207301,CHICAGO,Public Place of Amusement
459884,CHICAGO,Retail Food Establishment
30513,CHICAGO,Retail Food Establishment
363297,CHICAGO,Regulated Business License
460164,CHICAGO,Limited Business License
418523,CHICAGO,Regulated Business License
31697,CHICAGO,Limited Business License
382792,LATHROP,Regulated Business License
264257,CHICAGO,Retail Food Establishment
264257,CHICAGO,Filling Station
45064,CHICAGO,Limited Business License
418708,CHICAGO,Motor Vehicle Services License
460133,CHICAGO,Retail Food Establishment
382769,ANOKA,Regulated Business License
30570,CHICAGO,Regulated Business License
351407,CHICAGO,Limited Business License
382252,CHICAGO,Regulated Business License
457910,CHICAGO,Retail Food Establishment
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Retail Food Establishment
460410,CHICAGO,Limited Business License
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Public Place of Amusement
244144,CHICAGO,Consumption on Premises - Incidental Activity
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Regulated Business License
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Limited Business License
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Regulated Business License
63878,CHICAGO,Consumption on Premises - Incidental Activity
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Limited Business License
63878,CHICAGO,Public Place of Amusement
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Public Place of Amusement
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Limited Business License
417921,CHICAGO,Motor Vehicle Services License
63878,CHICAGO,Regulated Business License
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Regulated Business License
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Regulated Business License
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Retail Food Establishment
63878,CHICAGO,Retail Food Establishment
43697,CHICAGO,Retail Food Establishment
63878,CHICAGO,Commercial Garage
63878,CHICAGO,Commercial Garage
221931,CHICAGO,Children's Services Facility License
326452,CHICAGO,Children's Services Facility License
352477,CHICAGO,Limited Business License
303645,CHICAGO,Limited Business License
350972,CHICAGO,Limited Business License
6533,CHICAGO,Regulated Business License
379857,CHICAGO,Shared Kitchen User (Long Term)
473035,GLENVIEW,Shared Kitchen User (Long Term)
468525,LAKE IN THE HILLS,Shared Kitchen User (Long Term)
473273,TINLEY PARK,Shared Kitchen User (Long Term)
474847,CHICAGO,Shared Kitchen User (Long Term)
476449,CHICAGO,Shared Kitchen User (Long Term)
6533,CHICAGO,Regulated Business License
476693,CHICAGO,Shared Kitchen User (Long Term)
460010,MIAMI,Shared Kitchen User (Long Term)
6533,CHICAGO,Heliports
475548,CHICAGO,Shared Kitchen User (Long Term)
411399,CHICAGO,Shared Kitchen User (Long Term)
460371,CHICAGO,Shared Kitchen User (Long Term)
462438,BOLINGBROOK,Shared Kitchen User (Long Term)
399226,CHICAGO,Shared Kitchen User (Long Term)
458671,CHICAGO,Shared Kitchen User (Long Term)
331242,CHICAGO,Limited Business License
476463,CHICAGO,Shared Kitchen User (Long Term)
398697,CHICAGO,Shared Kitchen User (Long Term)
361598,CHICAGO,Shared Kitchen User (Long Term)
475855,CHICAGO,Shared Kitchen User (Long Term)
6533,CHICAGO,Commercial Garage
382695,CHICAGO,Shared Kitchen User (Long Term)
475178,CHICAGO,Shared Kitchen User (Long Term)
474742,PALATINE,Shared Kitchen User (Long Term)
476140,GLEN ELLYN,Shared Kitchen User (Long Term)
47291,CHICAGO,Children's Services Facility License
383071,"HEREDIA, COSTA RICA 40472",Regulated Business License
460400,CHICAGO,Regulated Business License
475843,CHICAGO,Retail Food Establishment
17492,CHICAGO,Retail Food Establishment
382388,THOUSAND OAKS,Regulated Business License
383169,DALLAS,Regulated Business License
378099,CHICAGO,Motor Vehicle Services License
17492,CHICAGO,Consumption on Premises - Incidental Activity
476454,CHICAGO,Limited Business License
44742,CHICAGO,Children's Services Facility License
29662,CHICAGO,Regulated Business License
359589,CHICAGO,Children's Services Facility License
418374,CHICAGO,Retail Food Establishment
460388,CHICAGO,Shared Kitchen User (Long Term)
288003,CHICAGO,Retail Food Establishment
290423,CHICAGO,Limited Business License
460010,CHICAGO,Mobile Food License
475835,CHICAGO,Commercial Garage
63167,CHICAGO,Limited Business License
357515,CHICAGO,Retail Food Establishment
36759,CHICAGO,Limited Business License
63167,CHICAGO,Limited Business License
348935,CHICAGO,Mobile Food License
382875,TINLEY PARK,Regulated Business License
460010,CHICAGO,Mobile Food License
460151,CHICAGO,Limited Business License
460010,CHICAGO,Mobile Food License
475835,CHICAGO,Regulated Business License
399205,CHICAGO,Limited Business License
363045,CHICAGO,Motor Vehicle Services License
460325,CHICAGO,Secondhand Dealer
352824,CHICAGO,Tavern
352824,CHICAGO,Outdoor Patio
382522,WINSTON SALEM,Regulated Business License
352824,CHICAGO,Retail Food Establishment
27369,CHICAGO,Regulated Business License
302579,CHICAGO,Motor Vehicle Services License
460303,CHICAGO,Limited Business License
19704,CHICAGO,Regulated Business License
348935,CHICAGO,Shared Kitchen User (Long Term)
399136,CHICAGO,Limited Business License
308760,CHICAGO,Tavern
476484,CHICAGO,Filling Station
476484,CHICAGO,Retail Food Establishment
308760,CHICAGO,Public Place of Amusement
382669,GAHANNA,Regulated Business License
367180,CHICAGO,Retail Food Establishment
416109,CHICAGO,Retail Food Establishment
367180,CHICAGO,Outdoor Patio
367180,CHICAGO,Consumption on Premises - Incidental Activity
460010,CHICAGO,Mobile Food License
428259,CHICAGO,Retail Food Establishment
377738,CHICAGO,Retail Food Establishment
428259,CHICAGO,Consumption on Premises - Incidental Activity
428259,CHICAGO,Caterer's Liquor License
460311,DES PLAINES,Regulated Business License
379690,CHICAGO,Peddler License
31732,CHICAGO,Pawnbroker
361598,CHICAGO,Mobile Food License
361598,CHICAGO,Mobile Food License
382875,DALLAS,Regulated Business License
382875,NORWELL,Regulated Business License
418324,CHICAGO,Limited Business License
418682,CHICAGO,Limited Business License
52371,CHICAGO,Children's Services Facility License
460010,CHICAGO,Mobile Food License
382107,JOHNSON CITY,Regulated Business License
52371,CHICAGO,Children's Services Facility License
52371,CHICAGO,Children's Services Facility License
216746,CHICAGO,Retail Food Establishment
89164,CHICAGO,Children's Services Facility License
410203,CHICAGO,Public Place of Amusement
460331,CHICAGO,Limited Business License
89164,CHICAGO,Children's Services Facility License
343433,CHICAGO,Regulated Business License
383184,AUSTIN,Regulated Business License
64277,CHICAGO,Consumption on Premises - Incidental Activity
332961,CHICAGO,Regulated Business License
414468,EVANSTON,Caterer's Liquor License
253334,CHICAGO,Limited Business License
460010,CHICAGO,Mobile Food License
361598,CHICAGO,Mobile Food License
460010,CHICAGO,Mobile Food License
63167,CHICAGO,Limited Business License
63167,CHICAGO,Limited Business License
47426,CHICAGO,Children's Services Facility License
63167,CHICAGO,Limited Business License
357515,CHICAGO,Consumption on Premises - Incidental Activity
63167,CHICAGO,Limited Business License
63167,CHICAGO,Limited Business License
36759,CHICAGO,Limited Business License
36759,CHICAGO,Limited Business License
36759,CHICAGO,Limited Business License
299898,CHICAGO,Retail Food Establishment
459866,CHICAGO,Limited Business License
382192,JACKSONVILLE,Regulated Business License
278216,CHICAGO,Consumption on Premises - Incidental Activity
278216,CHICAGO,Public Place of Amusement
458659,CHICAGO,Regulated Business License
278216,CHICAGO,Retail Food Establishment
382490,PHOENIX,Regulated Business License
37865,CHICAGO,Tavern
324325,CHICAGO,Commercial Garage
324325,CHICAGO,Commercial Garage
37865,CHICAGO,Music and Dance
475786,CHICAGO,Limited Business License
475786,CHICAGO,Limited Business License
475786,CHICAGO,Limited Business License
86480,CHICAGO,Public Place of Amusement
475786,CHICAGO,Limited Business License
86480,CHICAGO,Consumption on Premises - Incidental Activity
35455,CHICAGO,Regulated Business License
86480,CHICAGO,Retail Food Establishment
475786,CHICAGO,Limited Business License
382453,PITTSBURGH,Regulated Business License
251538,CHICAGO,Retail Food Establishment
382946,BURBANK,Regulated Business License
218697,CHICAGO,Limited Business License
218697,CHICAGO,Limited Business License
218697,CHICAGO,Limited Business License
218697,CHICAGO,Limited Business License
26802,CHICAGO,Limited Business License
218697,CHICAGO,Limited Business License
474800,CHICAGO,Caterer's Liquor License
218697,CHICAGO,Limited Business License
474800,CHICAGO,Public Place of Amusement
218697,CHICAGO,Limited Business License
218697,CHICAGO,Limited Business License
218697,CHICAGO,Limited Business License
474800,CHICAGO,Consumption on Premises - Incidental Activity
218697,CHICAGO,Limited Business License
218697,CHICAGO,Limited Business License
218697,CHICAGO,Limited Business License
474800,CHICAGO,Outdoor Patio
418119,CHICAGO,Retail Food Establishment
35673,CHICAGO,Children's Services Facility License
417595,CHICAGO,Retail Food Establishment
457658,CHICAGO,Retail Food Establishment
382379,CHICAGO,Limited Business License
460232,CHICAGO,Regulated Business License
460136,CHICAGO,Regulated Business License
383148,FEDERAL WAY,Regulated Business License
383148,SPRINGFIELD,Regulated Business License
383148,LAKE FOREST,Regulated Business License
383148,HOUSTON,Regulated Business License
383148,"15 MERALCO AVE, BARANGAY SAN",Regulated Business License
